,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
6523,29.0,9.0,19.0,343.2,175.6,8.0,-159.6,-327.2,-494.8
6524,29.0,9.0,20.0,354.8,181.8,8.8,-164.2,-337.2,-510.2
6525,29.0,9.0,21.0,330.4,168.2,6.0,-156.2,-318.4,-480.6
6526,29.0,9.0,22.0,257.2,132.2,7.2,-117.8,-242.8,-367.8
6527,29.0,9.0,23.0,116.4,62.4,8.4,-45.6,-99.6,-153.6
6528,30.0,9.0,0.0,357.6,181.8,6.0,-169.8,-345.6,-521.4
6529,30.0,9.0,1.0,356.4,181.2,6.0,-169.2,-344.4,-519.6
6530,30.0,9.0,2.0,344.8,175.8,6.8,-162.2,-331.2,-500.2
6531,30.0,9.0,3.0,356.8,181.2,5.6,-170.0,-345.6,-521.2
6532,30.0,9.0,4.0,331.6,169.0,6.4,-156.2,-318.8,-481.4
6533,30.0,9.0,5.0,316.4,162.4,8.4,-145.6,-299.6,-453.6
6534,30.0,9.0,6.0,316.8,161.8,6.8,-148.2,-303.2,-458.2
6535,30.0,9.0,7.0,308.4,160.6,12.8,-135.0,-282.8,-430.6
6536,30.0,9.0,8.0,308.0,159.4,10.8,-137.8,-286.4,-435.0
6537,30.0,9.0,9.0,322.0,165.6,9.2,-147.2,-303.6,-460.0
6538,30.0,9.0,10.0,324.0,167.0,10.0,-147.0,-304.0,-461.0
6539,30.0,9.0,11.0,309.2,159.8,10.4,-139.0,-288.4,-437.8
6540,30.0,9.0,12.0,146.8,156.6,166.4,176.2,186.0,195.8
6541,30.0,9.0,13.0,66.4,155.4,244.4,333.4,422.4,511.4
6542,30.0,9.0,14.0,60.4,169.4,278.4,387.4,496.4,605.4
6543,30.0,9.0,15.0,-136.0,79.0,294.0,509.0,724.0,939.0
6544,30.0,9.0,16.0,-300.0,9.2,318.4,627.6,936.8,1246.0
6545,30.0,9.0,17.0,-324.0,7.8,339.6,671.4,1003.2,1335.0
6546,30.0,9.0,18.0,-327.6,7.6,342.8,678.0,1013.2,1348.4
6547,30.0,9.0,19.0,-310.8,7.2,325.2,643.2,961.2,1279.2
6548,30.0,9.0,20.0,-328.4,6.2,340.8,675.4,1010.0,1344.6
6549,30.0,9.0,21.0,-312.4,5.6,323.6,641.6,959.6,1277.6
6550,30.0,9.0,22.0,-272.8,7.2,287.2,567.2,847.2,1127.2
6551,30.0,9.0,23.0,-306.0,5.4,316.8,628.2,939.6,1251.0
6552,1.0,10.0,0.0,-336.0,7.4,350.8,694.2,1037.6,1381.0
6553,1.0,10.0,1.0,-285.6,27.0,339.6,652.2,964.8,1277.4
6554,1.0,10.0,2.0,45.6,133.8,222.0,310.2,398.4,486.6
6555,1.0,10.0,3.0,28.0,158.4,288.8,419.2,549.6,680.0
6556,1.0,10.0,4.0,27.6,162.6,297.6,432.6,567.6,702.6
6557,1.0,10.0,5.0,26.0,166.4,306.8,447.2,587.6,728.0
6558,1.0,10.0,6.0,29.6,165.0,300.4,435.8,571.2,706.6
6559,1.0,10.0,7.0,5.6,162.2,318.8,475.4,632.0,788.6
6560,1.0,10.0,8.0,3.6,155.4,307.2,459.0,610.8,762.6
6561,1.0,10.0,9.0,21.6,163.0,304.4,445.8,587.2,728.6
6562,1.0,10.0,10.0,67.6,164.4,261.2,358.0,454.8,551.6
6563,1.0,10.0,11.0,-58.4,153.8,366.0,578.2,790.4,1002.6
6564,1.0,10.0,12.0,-279.6,34.4,348.4,662.4,976.4,1290.4
6565,1.0,10.0,13.0,-330.4,9.6,349.6,689.6,1029.6,1369.6
6566,1.0,10.0,14.0,-340.0,7.8,355.6,703.4,1051.2,1399.0
6567,1.0,10.0,15.0,-150.8,6.2,163.2,320.2,477.2,634.2
6568,1.0,10.0,16.0,3.6,5.8,8.0,10.2,12.4,14.6
6569,1.0,10.0,17.0,1.2,4.0,6.8,9.6,12.4,15.2
6570,1.0,10.0,18.0,-1.6,2.6,6.8,11.0,15.2,19.4
6571,1.0,10.0,19.0,-0.8,3.0,6.8,10.6,14.4,18.2
6572,1.0,10.0,20.0,-1.6,3.4,8.4,13.4,18.4,23.4
6573,1.0,10.0,21.0,1.2,4.0,6.8,9.6,12.4,15.2
6574,1.0,10.0,22.0,0.8,4.2,7.6,11.0,14.4,17.8
6575,1.0,10.0,23.0,-0.4,3.8,8.0,12.2,16.4,20.6
6576,2.0,10.0,0.0,-0.8,2.6,6.0,9.4,12.8,16.2
6577,2.0,10.0,1.0,-2.4,2.8,8.0,13.2,18.4,23.6
6578,2.0,10.0,2.0,4.0,5.0,6.0,7.0,8.0,9.0
6579,2.0,10.0,3.0,3.2,4.8,6.4,8.0,9.6,11.2
6580,2.0,10.0,4.0,2.0,4.6,7.2,9.8,12.4,15.0
6581,2.0,10.0,5.0,1.2,4.2,7.2,10.2,13.2,16.2
6582,2.0,10.0,6.0,1.6,4.6,7.6,10.6,13.6,16.6
6583,2.0,10.0,7.0,-22.0,5.2,32.4,59.6,86.8,114.0
6584,2.0,10.0,8.0,-187.6,3.8,195.2,386.6,578.0,769.4
6585,2.0,10.0,9.0,-285.2,2.8,290.8,578.8,866.8,1154.8
6586,2.0,10.0,10.0,-306.8,2.6,312.0,621.4,930.8,1240.2
6587,2.0,10.0,11.0,-308.4,2.4,313.2,624.0,934.8,1245.6
6588,2.0,10.0,12.0,-312.8,2.4,317.6,632.8,948.0,1263.2
6589,2.0,10.0,13.0,-318.4,2.4,323.2,644.0,964.8,1285.6
6590,2.0,10.0,14.0,-199.2,2.6,204.4,406.2,608.0,809.8
6591,2.0,10.0,15.0,-36.4,2.4,41.2,80.0,118.8,157.6
6592,2.0,10.0,16.0,-14.8,2.4,19.6,36.8,54.0,71.2
6593,2.0,10.0,17.0,-13.2,2.4,18.0,33.6,49.2,64.8
6594,2.0,10.0,18.0,-8.0,3.4,14.8,26.2,37.6,49.0
6595,2.0,10.0,19.0,-7.2,3.4,14.0,24.6,35.2,45.8
6596,2.0,10.0,20.0,-8.0,2.6,13.2,23.8,34.4,45.0
6597,2.0,10.0,21.0,-5.2,3.0,11.2,19.4,27.6,35.8
6598,2.0,10.0,22.0,-3.2,2.6,8.4,14.2,20.0,25.8
6599,2.0,10.0,23.0,-2.0,3.0,8.0,13.0,18.0,23.0
6600,3.0,10.0,0.0,-0.8,2.8,6.4,10.0,13.6,17.2
6601,3.0,10.0,1.0,-2.4,2.4,7.2,12.0,16.8,21.6
6602,3.0,10.0,2.0,-2.4,2.6,7.6,12.6,17.6,22.6
6603,3.0,10.0,3.0,-1.2,3.4,8.0,12.6,17.2,21.8
6604,3.0,10.0,4.0,2.4,5.0,7.6,10.2,12.8,15.4
6605,3.0,10.0,5.0,9.2,8.8,8.4,8.0,7.6,7.2
6606,3.0,10.0,6.0,19.6,13.8,8.0,2.2,-3.6,-9.4
6607,3.0,10.0,7.0,41.2,24.0,6.8,-10.4,-27.6,-44.8
6608,3.0,10.0,8.0,12.0,9.2,6.4,3.6,0.8,-2.0
6609,3.0,10.0,9.0,7.2,7.6,8.0,8.4,8.8,9.2
6610,3.0,10.0,10.0,8.4,7.4,6.4,5.4,4.4,3.4
6611,3.0,10.0,11.0,6.4,7.2,8.0,8.8,9.6,10.4
6612,3.0,10.0,12.0,2.0,4.6,7.2,9.8,12.4,15.0
6613,3.0,10.0,13.0,1.6,5.0,8.4,11.8,15.2,18.6
6614,3.0,10.0,14.0,11.2,8.8,6.4,4.0,1.6,-0.8
6615,3.0,10.0,15.0,5.6,6.4,7.2,8.0,8.8,9.6
6616,3.0,10.0,16.0,0.8,4.2,7.6,11.0,14.4,17.8
6617,3.0,10.0,17.0,-0.4,3.8,8.0,12.2,16.4,20.6
6618,3.0,10.0,18.0,0.0,3.0,6.0,9.0,12.0,15.0
6619,3.0,10.0,19.0,2.8,5.6,8.4,11.2,14.0,16.8
6620,3.0,10.0,20.0,56.0,31.4,6.8,-17.8,-42.4,-67.0
6621,3.0,10.0,21.0,290.0,149.4,8.8,-131.8,-272.4,-413.0
6622,3.0,10.0,22.0,364.8,187.4,10.0,-167.4,-344.8,-522.2
6623,3.0,10.0,23.0,376.4,192.8,9.2,-174.4,-358.0,-541.6
6624,4.0,10.0,0.0,359.2,183.6,8.0,-167.6,-343.2,-518.8
6625,4.0,10.0,1.0,385.6,196.8,8.0,-180.8,-369.6,-558.4
6626,4.0,10.0,2.0,376.8,192.0,7.2,-177.6,-362.4,-547.2
6627,4.0,10.0,3.0,348.0,177.8,7.6,-162.6,-332.8,-503.0
6628,4.0,10.0,4.0,336.8,172.8,8.8,-155.2,-319.2,-483.2
6629,4.0,10.0,5.0,305.2,159.6,14.0,-131.6,-277.2,-422.8
6630,4.0,10.0,6.0,306.8,161.0,15.2,-130.6,-276.4,-422.2
6631,4.0,10.0,7.0,212.4,184.8,157.2,129.6,102.0,74.4
6632,4.0,10.0,8.0,116.8,177.0,237.2,297.4,357.6,417.8
6633,4.0,10.0,9.0,78.4,173.0,267.6,362.2,456.8,551.4
6634,4.0,10.0,10.0,50.0,174.6,299.2,423.8,548.4,673.0
6635,4.0,10.0,11.0,53.2,180.4,307.6,434.8,562.0,689.2
6636,4.0,10.0,12.0,47.2,182.2,317.2,452.2,587.2,722.2
6637,4.0,10.0,13.0,50.4,183.6,316.8,450.0,583.2,716.4
6638,4.0,10.0,14.0,26.8,163.0,299.2,435.4,571.6,707.8
6639,4.0,10.0,15.0,60.4,189.2,318.0,446.8,575.6,704.4
6640,4.0,10.0,16.0,-48.4,138.2,324.8,511.4,698.0,884.6
6641,4.0,10.0,17.0,-316.4,6.4,329.2,652.0,974.8,1297.6
6642,4.0,10.0,18.0,-325.2,4.8,334.8,664.8,994.8,1324.8
6643,4.0,10.0,19.0,-302.0,4.8,311.6,618.4,925.2,1232.0
6644,4.0,10.0,20.0,-83.2,126.8,336.8,546.8,756.8,966.8
6645,4.0,10.0,21.0,52.4,194.4,336.4,478.4,620.4,762.4
6646,4.0,10.0,22.0,29.2,182.6,336.0,489.4,642.8,796.2
6647,4.0,10.0,23.0,-14.4,108.8,232.0,355.2,478.4,601.6
6648,5.0,10.0,0.0,-47.2,74.2,195.6,317.0,438.4,559.8
6649,5.0,10.0,1.0,322.8,165.6,8.4,-148.8,-306.0,-463.2
6650,5.0,10.0,2.0,317.2,163.0,8.8,-145.4,-299.6,-453.8
6651,5.0,10.0,3.0,320.4,164.4,8.4,-147.6,-303.6,-459.6
6652,5.0,10.0,4.0,315.6,163.6,11.6,-140.4,-292.4,-444.4
6653,5.0,10.0,5.0,297.2,164.8,32.4,-100.0,-232.4,-364.8
6654,5.0,10.0,6.0,119.6,165.6,211.6,257.6,303.6,349.6
6655,5.0,10.0,7.0,88.4,167.0,245.6,324.2,402.8,481.4
6656,5.0,10.0,8.0,77.2,165.8,254.4,343.0,431.6,520.2
6657,5.0,10.0,9.0,5.2,164.4,323.6,482.8,642.0,801.2
6658,5.0,10.0,10.0,-4.0,164.0,332.0,500.0,668.0,836.0
6659,5.0,10.0,11.0,18.4,165.6,312.8,460.0,607.2,754.4
6660,5.0,10.0,12.0,-5.6,163.2,332.0,500.8,669.6,838.4
6661,5.0,10.0,13.0,-14.8,154.2,323.2,492.2,661.2,830.2
6662,5.0,10.0,14.0,-28.8,139.2,307.2,475.2,643.2,811.2
6663,5.0,10.0,15.0,-85.6,75.0,235.6,396.2,556.8,717.4
6664,5.0,10.0,16.0,-98.8,9.2,117.2,225.2,333.2,441.2
6665,5.0,10.0,17.0,-318.4,7.6,333.6,659.6,985.6,1311.6
6666,5.0,10.0,18.0,-346.0,6.2,358.4,710.6,1062.8,1415.0
6667,5.0,10.0,19.0,-340.0,5.0,350.0,695.0,1040.0,1385.0
6668,5.0,10.0,20.0,-310.0,5.8,321.6,637.4,953.2,1269.0
6669,5.0,10.0,21.0,-316.4,6.6,329.6,652.6,975.6,1298.6
6670,5.0,10.0,22.0,-311.2,26.8,364.8,702.8,1040.8,1378.8
6671,5.0,10.0,23.0,-312.0,19.6,351.2,682.8,1014.4,1346.0
6672,6.0,10.0,0.0,-329.6,5.0,339.6,674.2,1008.8,1343.4
6673,6.0,10.0,1.0,-312.4,3.2,318.8,634.4,950.0,1265.6
6674,6.0,10.0,2.0,-336.0,4.6,345.2,685.8,1026.4,1367.0
6675,6.0,10.0,3.0,-328.4,4.0,336.4,668.8,1001.2,1333.6
6676,6.0,10.0,4.0,-115.6,96.6,308.8,521.0,733.2,945.4
6677,6.0,10.0,5.0,-48.0,142.8,333.6,524.4,715.2,906.0
6678,6.0,10.0,6.0,13.6,163.0,312.4,461.8,611.2,760.6
6679,6.0,10.0,7.0,56.8,177.4,298.0,418.6,539.2,659.8
6680,6.0,10.0,8.0,12.0,173.4,334.8,496.2,657.6,819.0
6681,6.0,10.0,9.0,11.6,171.8,332.0,492.2,652.4,812.6
6682,6.0,10.0,10.0,12.8,153.0,293.2,433.4,573.6,713.8
6683,6.0,10.0,11.0,17.6,158.0,298.4,438.8,579.2,719.6
6684,6.0,10.0,12.0,15.6,177.2,338.8,500.4,662.0,823.6
6685,6.0,10.0,13.0,37.6,180.4,323.2,466.0,608.8,751.6
6686,6.0,10.0,14.0,67.6,194.0,320.4,446.8,573.2,699.6
6687,6.0,10.0,15.0,88.0,195.8,303.6,411.4,519.2,627.0
6688,6.0,10.0,16.0,140.4,203.8,267.2,330.6,394.0,457.4
6689,6.0,10.0,17.0,72.0,199.6,327.2,454.8,582.4,710.0
6690,6.0,10.0,18.0,138.0,199.6,261.2,322.8,384.4,446.0
6691,6.0,10.0,19.0,96.8,203.0,309.2,415.4,521.6,627.8
6692,6.0,10.0,20.0,30.8,191.0,351.2,511.4,671.6,831.8
6693,6.0,10.0,21.0,9.2,177.8,346.4,515.0,683.6,852.2
6694,6.0,10.0,22.0,-36.4,154.8,346.0,537.2,728.4,919.6
6695,6.0,10.0,23.0,-40.8,157.6,356.0,554.4,752.8,951.2
6696,7.0,10.0,0.0,-270.0,40.2,350.4,660.6,970.8,1281.0
6697,7.0,10.0,1.0,-312.4,22.6,357.6,692.6,1027.6,1362.6
6698,7.0,10.0,2.0,-172.8,21.2,215.2,409.2,603.2,797.2
6699,7.0,10.0,3.0,27.2,20.4,13.6,6.8,0.0,-6.8
6700,7.0,10.0,4.0,36.0,23.8,11.6,-0.6,-12.8,-25.0
6701,7.0,10.0,5.0,268.8,140.0,11.2,-117.6,-246.4,-375.2
6702,7.0,10.0,6.0,292.8,152.0,11.2,-129.6,-270.4,-411.2
6703,7.0,10.0,7.0,302.0,160.8,19.6,-121.6,-262.8,-404.0
6704,7.0,10.0,8.0,290.8,161.0,31.2,-98.6,-228.4,-358.2
6705,7.0,10.0,9.0,288.8,158.4,28.0,-102.4,-232.8,-363.2
6706,7.0,10.0,10.0,280.4,159.4,38.4,-82.6,-203.6,-324.6
6707,7.0,10.0,11.0,46.8,169.2,291.6,414.0,536.4,658.8
6708,7.0,10.0,12.0,-16.0,162.8,341.6,520.4,699.2,878.0
6709,7.0,10.0,13.0,1.2,168.2,335.2,502.2,669.2,836.2
6710,7.0,10.0,14.0,-15.6,161.4,338.4,515.4,692.4,869.4
6711,7.0,10.0,15.0,4.0,171.4,338.8,506.2,673.6,841.0
6712,7.0,10.0,16.0,-16.0,162.8,341.6,520.4,699.2,878.0
6713,7.0,10.0,17.0,-26.4,160.4,347.2,534.0,720.8,907.6
6714,7.0,10.0,18.0,-14.4,159.4,333.2,507.0,680.8,854.6
6715,7.0,10.0,19.0,-105.2,121.0,347.2,573.4,799.6,1025.8
6716,7.0,10.0,20.0,-88.8,118.0,324.8,531.6,738.4,945.2
6717,7.0,10.0,21.0,-123.2,115.2,353.6,592.0,830.4,1068.8
6718,7.0,10.0,22.0,-138.0,91.0,320.0,549.0,778.0,1007.0
6719,7.0,10.0,23.0,-338.0,11.6,361.2,710.8,1060.4,1410.0
6720,8.0,10.0,0.0,-142.4,108.0,358.4,608.8,859.2,1109.6
6721,8.0,10.0,1.0,-25.2,158.6,342.4,526.2,710.0,893.8
6722,8.0,10.0,2.0,-112.8,116.2,345.2,574.2,803.2,1032.2
6723,8.0,10.0,3.0,-341.6,4.0,349.6,695.2,1040.8,1386.4
6724,8.0,10.0,4.0,-322.4,5.4,333.2,661.0,988.8,1316.6
6725,8.0,10.0,5.0,-289.2,19.2,327.6,636.0,944.4,1252.8
6726,8.0,10.0,6.0,-86.4,132.4,351.2,570.0,788.8,1007.6
6727,8.0,10.0,7.0,-4.0,154.4,312.8,471.2,629.6,788.0
6728,8.0,10.0,8.0,31.6,165.6,299.6,433.6,567.6,701.6
6729,8.0,10.0,9.0,21.2,163.4,305.6,447.8,590.0,732.2
6730,8.0,10.0,10.0,-3.2,161.2,325.6,490.0,654.4,818.8
6731,8.0,10.0,11.0,4.0,164.2,324.4,484.6,644.8,805.0
6732,8.0,10.0,12.0,-19.2,165.4,350.0,534.6,719.2,903.8
6733,8.0,10.0,13.0,30.4,167.2,304.0,440.8,577.6,714.4
6734,8.0,10.0,14.0,263.6,162.0,60.4,-41.2,-142.8,-244.4
6735,8.0,10.0,15.0,315.6,167.8,20.0,-127.8,-275.6,-423.4
6736,8.0,10.0,16.0,105.6,62.8,20.0,-22.8,-65.6,-108.4
6737,8.0,10.0,17.0,-1.2,8.0,17.2,26.4,35.6,44.8
6738,8.0,10.0,18.0,-1.6,7.4,16.4,25.4,34.4,43.4
6739,8.0,10.0,19.0,4.4,9.2,14.0,18.8,23.6,28.4
6740,8.0,10.0,20.0,1.2,7.4,13.6,19.8,26.0,32.2
6741,8.0,10.0,21.0,4.0,8.0,12.0,16.0,20.0,24.0
6742,8.0,10.0,22.0,5.2,7.0,8.8,10.6,12.4,14.2
6743,8.0,10.0,23.0,4.0,6.2,8.4,10.6,12.8,15.0
6744,9.0,10.0,0.0,4.4,5.2,6.0,6.8,7.6,8.4
6745,9.0,10.0,1.0,-0.4,3.6,7.6,11.6,15.6,19.6
6746,9.0,10.0,2.0,1.2,3.8,6.4,9.0,11.6,14.2
6747,9.0,10.0,3.0,0.8,3.4,6.0,8.6,11.2,13.8
6748,9.0,10.0,4.0,0.0,3.6,7.2,10.8,14.4,18.0
6749,9.0,10.0,5.0,0.4,3.8,7.2,10.6,14.0,17.4
6750,9.0,10.0,6.0,2.4,4.6,6.8,9.0,11.2,13.4
6751,9.0,10.0,7.0,0.0,4.4,8.8,13.2,17.6,22.0
6752,9.0,10.0,8.0,-92.4,2.6,97.6,192.6,287.6,382.6
6753,9.0,10.0,9.0,-283.2,2.8,288.8,574.8,860.8,1146.8
6754,9.0,10.0,10.0,-278.4,2.4,283.2,564.0,844.8,1125.6
6755,9.0,10.0,11.0,-295.2,2.6,300.4,598.2,896.0,1193.8
6756,9.0,10.0,12.0,-319.6,2.4,324.4,646.4,968.4,1290.4
6757,9.0,10.0,13.0,-300.4,2.6,305.6,608.6,911.6,1214.6
6758,9.0,10.0,14.0,-287.6,2.6,292.8,583.0,873.2,1163.4
6759,9.0,10.0,15.0,-98.4,2.4,103.2,204.0,304.8,405.6
6760,9.0,10.0,16.0,-39.6,3.0,45.6,88.2,130.8,173.4
6761,9.0,10.0,17.0,-23.2,2.6,28.4,54.2,80.0,105.8
6762,9.0,10.0,18.0,-12.8,2.4,17.6,32.8,48.0,63.2
6763,9.0,10.0,19.0,-10.0,2.8,15.6,28.4,41.2,54.0
6764,9.0,10.0,20.0,-6.4,2.6,11.6,20.6,29.6,38.6
6765,9.0,10.0,21.0,-6.0,2.8,11.6,20.4,29.2,38.0
6766,9.0,10.0,22.0,-3.6,3.8,11.2,18.6,26.0,33.4
6767,9.0,10.0,23.0,4.4,6.0,7.6,9.2,10.8,12.4
6768,10.0,10.0,0.0,4.8,5.8,6.8,7.8,8.8,9.8
6769,10.0,10.0,1.0,2.8,5.6,8.4,11.2,14.0,16.8
6770,10.0,10.0,2.0,2.8,5.4,8.0,10.6,13.2,15.8
6771,10.0,10.0,3.0,2.8,5.0,7.2,9.4,11.6,13.8
6772,10.0,10.0,4.0,0.4,3.8,7.2,10.6,14.0,17.4
6773,10.0,10.0,5.0,1.2,4.6,8.0,11.4,14.8,18.2
6774,10.0,10.0,6.0,-1.6,3.8,9.2,14.6,20.0,25.4
6775,10.0,10.0,7.0,4.8,6.6,8.4,10.2,12.0,13.8
6776,10.0,10.0,8.0,3.2,5.8,8.4,11.0,13.6,16.2
6777,10.0,10.0,9.0,5.2,6.0,6.8,7.6,8.4,9.2
6778,10.0,10.0,10.0,2.0,5.0,8.0,11.0,14.0,17.0
6779,10.0,10.0,11.0,2.8,4.4,6.0,7.6,9.2,10.8
6780,10.0,10.0,12.0,-1.6,2.8,7.2,11.6,16.0,20.4
6781,10.0,10.0,13.0,-2.4,2.4,7.2,12.0,16.8,21.6
6782,10.0,10.0,14.0,-0.8,2.4,5.6,8.8,12.0,15.2
6783,10.0,10.0,15.0,-2.0,3.0,8.0,13.0,18.0,23.0
6784,10.0,10.0,16.0,0.0,2.8,5.6,8.4,11.2,14.0
6785,10.0,10.0,17.0,-1.2,2.6,6.4,10.2,14.0,17.8
6786,10.0,10.0,18.0,-2.0,2.4,6.8,11.2,15.6,20.0
6787,10.0,10.0,19.0,-0.8,2.8,6.4,10.0,13.6,17.2
6788,10.0,10.0,20.0,2.0,4.6,7.2,9.8,12.4,15.0
6789,10.0,10.0,21.0,3.2,5.2,7.2,9.2,11.2,13.2
6790,10.0,10.0,22.0,3.6,5.0,6.4,7.8,9.2,10.6
6791,10.0,10.0,23.0,2.8,5.4,8.0,10.6,13.2,15.8
6792,11.0,10.0,0.0,4.0,5.6,7.2,8.8,10.4,12.0
6793,11.0,10.0,1.0,2.8,5.2,7.6,10.0,12.4,14.8
6794,11.0,10.0,2.0,0.4,4.2,8.0,11.8,15.6,19.4
6795,11.0,10.0,3.0,0.4,3.8,7.2,10.6,14.0,17.4
6796,11.0,10.0,4.0,0.4,4.8,9.2,13.6,18.0,22.4
6797,11.0,10.0,5.0,-4.0,5.0,14.0,23.0,32.0,41.0
6798,11.0,10.0,6.0,-7.2,6.4,20.0,33.6,47.2,60.8
6799,11.0,10.0,7.0,-138.8,6.2,151.2,296.2,441.2,586.2
6800,11.0,10.0,8.0,-212.8,6.0,224.8,443.6,662.4,881.2
6801,11.0,10.0,9.0,-289.2,4.8,298.8,592.8,886.8,1180.8
6802,11.0,10.0,10.0,-312.8,4.4,321.6,638.8,956.0,1273.2
6803,11.0,10.0,11.0,-318.4,8.4,335.2,662.0,988.8,1315.6
6804,11.0,10.0,12.0,-304.4,12.6,329.6,646.6,963.6,1280.6
6805,11.0,10.0,13.0,-235.6,33.8,303.2,572.6,842.0,1111.4
6806,11.0,10.0,14.0,-277.6,22.0,321.6,621.2,920.8,1220.4
6807,11.0,10.0,15.0,-301.2,26.4,354.0,681.6,1009.2,1336.8
6808,11.0,10.0,16.0,-355.6,4.0,363.6,723.2,1082.8,1442.4
6809,11.0,10.0,17.0,-361.6,2.6,366.8,731.0,1095.2,1459.4
6810,11.0,10.0,18.0,-334.8,2.8,340.4,678.0,1015.6,1353.2
6811,11.0,10.0,19.0,-350.0,3.0,356.0,709.0,1062.0,1415.0
6812,11.0,10.0,20.0,-348.4,3.0,354.4,705.8,1057.2,1408.6
6813,11.0,10.0,21.0,-353.6,2.8,359.2,715.6,1072.0,1428.4
6814,11.0,10.0,22.0,-351.6,3.0,357.6,712.2,1066.8,1421.4
6815,11.0,10.0,23.0,-378.0,3.6,385.2,766.8,1148.4,1530.0
6816,12.0,10.0,0.0,-252.4,2.8,258.0,513.2,768.4,1023.6
6817,12.0,10.0,1.0,-332.0,3.4,338.8,674.2,1009.6,1345.0
6818,12.0,10.0,2.0,-347.6,10.6,368.8,727.0,1085.2,1443.4
6819,12.0,10.0,3.0,-138.8,130.0,398.8,667.6,936.4,1205.2
6820,12.0,10.0,4.0,-36.4,160.0,356.4,552.8,749.2,945.6
6821,12.0,10.0,5.0,22.4,164.2,306.0,447.8,589.6,731.4
6822,12.0,10.0,6.0,195.6,165.0,134.4,103.8,73.2,42.6
6823,12.0,10.0,7.0,215.2,174.0,132.8,91.6,50.4,9.2
6824,12.0,10.0,8.0,41.6,184.6,327.6,470.6,613.6,756.6
6825,12.0,10.0,9.0,4.4,181.8,359.2,536.6,714.0,891.4
6826,12.0,10.0,10.0,-16.0,174.4,364.8,555.2,745.6,936.0
6827,12.0,10.0,11.0,-39.6,161.8,363.2,564.6,766.0,967.4
6828,12.0,10.0,12.0,-90.4,152.2,394.8,637.4,880.0,1122.6
6829,12.0,10.0,13.0,-60.0,155.6,371.2,586.8,802.4,1018.0
6830,12.0,10.0,14.0,-49.6,157.2,364.0,570.8,777.6,984.4
6831,12.0,10.0,15.0,-40.4,151.8,344.0,536.2,728.4,920.6
6832,12.0,10.0,16.0,-34.4,157.2,348.8,540.4,732.0,923.6
6833,12.0,10.0,17.0,228.0,150.8,73.6,-3.6,-80.8,-158.0
6834,12.0,10.0,18.0,294.0,153.6,13.2,-127.2,-267.6,-408.0
6835,12.0,10.0,19.0,292.4,155.4,18.4,-118.6,-255.6,-392.6
6836,12.0,10.0,20.0,299.6,157.0,14.4,-128.2,-270.8,-413.4
6837,12.0,10.0,21.0,324.8,168.8,12.8,-143.2,-299.2,-455.2
6838,12.0,10.0,22.0,289.2,149.8,10.4,-129.0,-268.4,-407.8
6839,12.0,10.0,23.0,325.2,167.4,9.6,-148.2,-306.0,-463.8
6840,13.0,10.0,0.0,326.8,166.6,6.4,-153.8,-314.0,-474.2
6841,13.0,10.0,1.0,312.4,159.4,6.4,-146.6,-299.6,-452.6
6842,13.0,10.0,2.0,334.4,169.8,5.2,-159.4,-324.0,-488.6
6843,13.0,10.0,3.0,298.4,152.8,7.2,-138.4,-284.0,-429.6
6844,13.0,10.0,4.0,302.8,156.2,9.6,-137.0,-283.6,-430.2
6845,13.0,10.0,5.0,145.6,170.6,195.6,220.6,245.6,270.6
6846,13.0,10.0,6.0,-2.8,152.2,307.2,462.2,617.2,772.2
6847,13.0,10.0,7.0,22.4,149.2,276.0,402.8,529.6,656.4
6848,13.0,10.0,8.0,14.0,152.6,291.2,429.8,568.4,707.0
6849,13.0,10.0,9.0,39.6,153.6,267.6,381.6,495.6,609.6
6850,13.0,10.0,10.0,9.6,156.8,304.0,451.2,598.4,745.6
6851,13.0,10.0,11.0,8.8,158.0,307.2,456.4,605.6,754.8
6852,13.0,10.0,12.0,32.8,167.0,301.2,435.4,569.6,703.8
6853,13.0,10.0,13.0,30.8,153.2,275.6,398.0,520.4,642.8
6854,13.0,10.0,14.0,84.0,155.4,226.8,298.2,369.6,441.0
6855,13.0,10.0,15.0,43.6,155.2,266.8,378.4,490.0,601.6
6856,13.0,10.0,16.0,-112.4,107.2,326.8,546.4,766.0,985.6
6857,13.0,10.0,17.0,-340.4,7.8,356.0,704.2,1052.4,1400.6
6858,13.0,10.0,18.0,-340.4,7.2,354.8,702.4,1050.0,1397.6
6859,13.0,10.0,19.0,-334.4,7.0,348.4,689.8,1031.2,1372.6
6860,13.0,10.0,20.0,-110.8,118.0,346.8,575.6,804.4,1033.2
6861,13.0,10.0,21.0,-7.6,169.8,347.2,524.6,702.0,879.4
6862,13.0,10.0,22.0,-24.8,164.4,353.6,542.8,732.0,921.2
6863,13.0,10.0,23.0,-82.4,135.2,352.8,570.4,788.0,1005.6
6864,14.0,10.0,0.0,-326.8,9.2,345.2,681.2,1017.2,1353.2
6865,14.0,10.0,1.0,-255.6,44.0,343.6,643.2,942.8,1242.4
6866,14.0,10.0,2.0,-62.4,145.6,353.6,561.6,769.6,977.6
6867,14.0,10.0,3.0,-8.0,170.2,348.4,526.6,704.8,883.0
6868,14.0,10.0,4.0,-3.2,181.0,365.2,549.4,733.6,917.8
