,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
7314,1.0,11.0,18.0,14868.0,14532.0,14196.0,13860.0,13524.0,13188.0
7315,1.0,11.0,19.0,-3486.0,3688.0,10862.0,18036.0,25210.0,32384.0
7316,1.0,11.0,20.0,-2708.0,3664.0,10036.0,16408.0,22780.0,29152.0
7317,1.0,11.0,21.0,-2102.0,3896.0,9894.0,15892.0,21890.0,27888.0
7318,1.0,11.0,22.0,316.0,5672.0,11028.0,16384.0,21740.0,27096.0
7319,1.0,11.0,23.0,-4484.0,3804.0,12092.0,20380.0,28668.0,36956.0
7320,2.0,11.0,0.0,-2570.0,3648.0,9866.0,16084.0,22302.0,28520.0
7321,2.0,11.0,1.0,-3240.0,3864.0,10968.0,18072.0,25176.0,32280.0
7322,2.0,11.0,2.0,-2254.0,4064.0,10382.0,16700.0,23018.0,29336.0
7323,2.0,11.0,3.0,726.0,5916.0,11106.0,16296.0,21486.0,26676.0
7324,2.0,11.0,4.0,-4188.0,3728.0,11644.0,19560.0,27476.0,35392.0
7325,2.0,11.0,5.0,-2070.0,3848.0,9766.0,15684.0,21602.0,27520.0
7326,2.0,11.0,6.0,22676.0,16980.0,11284.0,5588.0,-108.0,-5804.0
7327,2.0,11.0,7.0,254022.0,132000.0,9978.0,-112044.0,-234066.0,-356088.0
7328,2.0,11.0,8.0,8986.0,8176.0,7366.0,6556.0,5746.0,4936.0
7329,2.0,11.0,9.0,8240.0,4888.0,1536.0,-1816.0,-5168.0,-8520.0
7330,2.0,11.0,10.0,12090.0,8016.0,3942.0,-132.0,-4206.0,-8280.0
7331,2.0,11.0,11.0,18918.0,10532.0,2146.0,-6240.0,-14626.0,-23012.0
7332,2.0,11.0,12.0,6236.0,4284.0,2332.0,380.0,-1572.0,-3524.0
7333,2.0,11.0,13.0,8876.0,5412.0,1948.0,-1516.0,-4980.0,-8444.0
7334,2.0,11.0,14.0,7818.0,4972.0,2126.0,-720.0,-3566.0,-6412.0
7335,2.0,11.0,15.0,10482.0,5980.0,1478.0,-3024.0,-7526.0,-12028.0
7336,2.0,11.0,16.0,14244.0,7940.0,1636.0,-4668.0,-10972.0,-17276.0
7337,2.0,11.0,17.0,45468.0,24224.0,2980.0,-18264.0,-39508.0,-60752.0
7338,2.0,11.0,18.0,27882.0,20224.0,12566.0,4908.0,-2750.0,-10408.0
7339,2.0,11.0,19.0,-1870.0,4248.0,10366.0,16484.0,22602.0,28720.0
7340,2.0,11.0,20.0,4804.0,4112.0,3420.0,2728.0,2036.0,1344.0
7341,2.0,11.0,21.0,9440.0,5844.0,2248.0,-1348.0,-4944.0,-8540.0
7342,2.0,11.0,22.0,5636.0,4124.0,2612.0,1100.0,-412.0,-1924.0
7343,2.0,11.0,23.0,5088.0,4220.0,3352.0,2484.0,1616.0,748.0
7344,3.0,11.0,0.0,9440.0,5752.0,2064.0,-1624.0,-5312.0,-9000.0
7345,3.0,11.0,1.0,5798.0,3952.0,2106.0,260.0,-1586.0,-3432.0
7346,3.0,11.0,2.0,5414.0,4116.0,2818.0,1520.0,222.0,-1076.0
7347,3.0,11.0,3.0,8658.0,5908.0,3158.0,408.0,-2342.0,-5092.0
7348,3.0,11.0,4.0,79696.0,41200.0,2704.0,-35792.0,-74288.0,-112784.0
7349,3.0,11.0,5.0,6156.0,4116.0,2076.0,36.0,-2004.0,-4044.0
7350,3.0,11.0,6.0,33764.0,18724.0,3684.0,-11356.0,-26396.0,-41436.0
7351,3.0,11.0,7.0,309908.0,159600.0,9292.0,-141016.0,-291324.0,-441632.0
7352,3.0,11.0,8.0,6166.0,6524.0,6882.0,7240.0,7598.0,7956.0
7353,3.0,11.0,9.0,7278.0,4808.0,2338.0,-132.0,-2602.0,-5072.0
7354,3.0,11.0,10.0,10016.0,6488.0,2960.0,-568.0,-4096.0,-7624.0
7355,3.0,11.0,11.0,6202.0,4748.0,3294.0,1840.0,386.0,-1068.0
7356,3.0,11.0,12.0,16702.0,10180.0,3658.0,-2864.0,-9386.0,-15908.0
7357,3.0,11.0,13.0,8840.0,6020.0,3200.0,380.0,-2440.0,-5260.0
7358,3.0,11.0,14.0,8870.0,5948.0,3026.0,104.0,-2818.0,-5740.0
7359,3.0,11.0,15.0,8270.0,6392.0,4514.0,2636.0,758.0,-1120.0
7360,3.0,11.0,16.0,20852.0,12188.0,3524.0,-5140.0,-13804.0,-22468.0
7361,3.0,11.0,17.0,46288.0,25784.0,5280.0,-15224.0,-35728.0,-56232.0
7362,3.0,11.0,18.0,19160.0,15064.0,10968.0,6872.0,2776.0,-1320.0
7363,3.0,11.0,19.0,3604.0,5528.0,7452.0,9376.0,11300.0,13224.0
7364,3.0,11.0,20.0,4982.0,4032.0,3082.0,2132.0,1182.0,232.0
7365,3.0,11.0,21.0,2756.0,3688.0,4620.0,5552.0,6484.0,7416.0
7366,3.0,11.0,22.0,68806.0,35400.0,1994.0,-31412.0,-64818.0,-98224.0
7367,3.0,11.0,23.0,3032.0,3408.0,3784.0,4160.0,4536.0,4912.0
7368,4.0,11.0,0.0,7726.0,4940.0,2154.0,-632.0,-3418.0,-6204.0
7369,4.0,11.0,1.0,4690.0,3996.0,3302.0,2608.0,1914.0,1220.0
7370,4.0,11.0,2.0,66566.0,34400.0,2234.0,-29932.0,-62098.0,-94264.0
7371,4.0,11.0,3.0,3850.0,3412.0,2974.0,2536.0,2098.0,1660.0
7372,4.0,11.0,4.0,15786.0,9272.0,2758.0,-3756.0,-10270.0,-16784.0
7373,4.0,11.0,5.0,6964.0,5276.0,3588.0,1900.0,212.0,-1476.0
7374,4.0,11.0,6.0,30486.0,16444.0,2402.0,-11640.0,-25682.0,-39724.0
7375,4.0,11.0,7.0,28046.0,19312.0,10578.0,1844.0,-6890.0,-15624.0
7376,4.0,11.0,8.0,7030.0,6716.0,6402.0,6088.0,5774.0,5460.0
7377,4.0,11.0,9.0,4380.0,4348.0,4316.0,4284.0,4252.0,4220.0
7378,4.0,11.0,10.0,12720.0,7712.0,2704.0,-2304.0,-7312.0,-12320.0
7379,4.0,11.0,11.0,15518.0,9416.0,3314.0,-2788.0,-8890.0,-14992.0
7380,4.0,11.0,12.0,154698.0,79600.0,4502.0,-70596.0,-145694.0,-220792.0
7381,4.0,11.0,13.0,7182.0,5748.0,4314.0,2880.0,1446.0,12.0
7382,4.0,11.0,14.0,5860.0,4852.0,3844.0,2836.0,1828.0,820.0
7383,4.0,11.0,15.0,122364.0,62800.0,3236.0,-56328.0,-115892.0,-175456.0
7384,4.0,11.0,16.0,21478.0,12604.0,3730.0,-5144.0,-14018.0,-22892.0
7385,4.0,11.0,17.0,38380.0,22196.0,6012.0,-10172.0,-26356.0,-42540.0
7386,4.0,11.0,18.0,16442.0,14196.0,11950.0,9704.0,7458.0,5212.0
7387,4.0,11.0,19.0,3172.0,5712.0,8252.0,10792.0,13332.0,15872.0
7388,4.0,11.0,20.0,4738.0,3892.0,3046.0,2200.0,1354.0,508.0
7389,4.0,11.0,21.0,5036.0,3828.0,2620.0,1412.0,204.0,-1004.0
7390,4.0,11.0,22.0,7996.0,5248.0,2500.0,-248.0,-2996.0,-5744.0
7391,4.0,11.0,23.0,3754.0,3512.0,3270.0,3028.0,2786.0,2544.0
7392,5.0,11.0,0.0,4988.0,3796.0,2604.0,1412.0,220.0,-972.0
7393,5.0,11.0,1.0,7064.0,5292.0,3520.0,1748.0,-24.0,-1796.0
7394,5.0,11.0,2.0,5070.0,3548.0,2026.0,504.0,-1018.0,-2540.0
7395,5.0,11.0,3.0,7868.0,5636.0,3404.0,1172.0,-1060.0,-3292.0
7396,5.0,11.0,4.0,5156.0,3808.0,2460.0,1112.0,-236.0,-1584.0
7397,5.0,11.0,5.0,5926.0,4472.0,3018.0,1564.0,110.0,-1344.0
7398,5.0,11.0,6.0,32888.0,17660.0,2432.0,-12796.0,-28024.0,-43252.0
7399,5.0,11.0,7.0,16410.0,13272.0,10134.0,6996.0,3858.0,720.0
7400,5.0,11.0,8.0,6832.0,6572.0,6312.0,6052.0,5792.0,5532.0
7401,5.0,11.0,9.0,5462.0,4464.0,3466.0,2468.0,1470.0,472.0
7402,5.0,11.0,10.0,21540.0,12008.0,2476.0,-7056.0,-16588.0,-26120.0
7403,5.0,11.0,11.0,32830.0,17864.0,2898.0,-12068.0,-27034.0,-42000.0
7404,5.0,11.0,12.0,12978.0,8036.0,3094.0,-1848.0,-6790.0,-11732.0
7405,5.0,11.0,13.0,6674.0,5184.0,3694.0,2204.0,714.0,-776.0
7406,5.0,11.0,14.0,6820.0,5540.0,4260.0,2980.0,1700.0,420.0
7407,5.0,11.0,15.0,15216.0,9124.0,3032.0,-3060.0,-9152.0,-15244.0
7408,5.0,11.0,16.0,39126.0,21844.0,4562.0,-12720.0,-30002.0,-47284.0
7409,5.0,11.0,17.0,34720.0,19544.0,4368.0,-10808.0,-25984.0,-41160.0
7410,5.0,11.0,18.0,17496.0,14248.0,11000.0,7752.0,4504.0,1256.0
7411,5.0,11.0,19.0,9012.0,8740.0,8468.0,8196.0,7924.0,7652.0
7412,5.0,11.0,20.0,4440.0,3848.0,3256.0,2664.0,2072.0,1480.0
7413,5.0,11.0,21.0,72626.0,37400.0,2174.0,-33052.0,-68278.0,-103504.0
7414,5.0,11.0,22.0,3732.0,3764.0,3796.0,3828.0,3860.0,3892.0
7415,5.0,11.0,23.0,7686.0,5372.0,3058.0,744.0,-1570.0,-3884.0
7416,6.0,11.0,0.0,73328.0,38000.0,2672.0,-32656.0,-67984.0,-103312.0
7417,6.0,11.0,1.0,68488.0,36200.0,3912.0,-28376.0,-60664.0,-92952.0
7418,6.0,11.0,2.0,3642.0,3504.0,3366.0,3228.0,3090.0,2952.0
7419,6.0,11.0,3.0,6200.0,5304.0,4408.0,3512.0,2616.0,1720.0
7420,6.0,11.0,4.0,4396.0,3692.0,2988.0,2284.0,1580.0,876.0
7421,6.0,11.0,5.0,2758.0,3564.0,4370.0,5176.0,5982.0,6788.0
7422,6.0,11.0,6.0,29948.0,16392.0,2836.0,-10720.0,-24276.0,-37832.0
7423,6.0,11.0,7.0,304990.0,158000.0,11010.0,-135980.0,-282970.0,-429960.0
7424,6.0,11.0,8.0,-752.0,4744.0,10240.0,15736.0,21232.0,26728.0
7425,6.0,11.0,9.0,7144.0,5088.0,3032.0,976.0,-1080.0,-3136.0
7426,6.0,11.0,10.0,107680.0,56800.0,5920.0,-44960.0,-95840.0,-146720.0
7427,6.0,11.0,11.0,13638.0,8584.0,3530.0,-1524.0,-6578.0,-11632.0
7428,6.0,11.0,12.0,12874.0,7924.0,2974.0,-1976.0,-6926.0,-11876.0
7429,6.0,11.0,13.0,7074.0,5164.0,3254.0,1344.0,-566.0,-2476.0
7430,6.0,11.0,14.0,11800.0,7736.0,3672.0,-392.0,-4456.0,-8520.0
7431,6.0,11.0,15.0,11918.0,7852.0,3786.0,-280.0,-4346.0,-8412.0
7432,6.0,11.0,16.0,41378.0,23364.0,5350.0,-12664.0,-30678.0,-48692.0
7433,6.0,11.0,17.0,45764.0,27204.0,8644.0,-9916.0,-28476.0,-47036.0
7434,6.0,11.0,18.0,22238.0,16208.0,10178.0,4148.0,-1882.0,-7912.0
7435,6.0,11.0,19.0,4.0,3744.0,7484.0,11224.0,14964.0,18704.0
7436,6.0,11.0,20.0,100312.0,51200.0,2088.0,-47024.0,-96136.0,-145248.0
7437,6.0,11.0,21.0,5008.0,3492.0,1976.0,460.0,-1056.0,-2572.0
7438,6.0,11.0,22.0,5304.0,3708.0,2112.0,516.0,-1080.0,-2676.0
7439,6.0,11.0,23.0,100030.0,51600.0,3170.0,-45260.0,-93690.0,-142120.0
7440,7.0,11.0,0.0,4772.0,3412.0,2052.0,692.0,-668.0,-2028.0
7441,7.0,11.0,1.0,5046.0,3592.0,2138.0,684.0,-770.0,-2224.0
7442,7.0,11.0,2.0,8116.0,5580.0,3044.0,508.0,-2028.0,-4564.0
7443,7.0,11.0,3.0,70106.0,36000.0,1894.0,-32212.0,-66318.0,-100424.0
7444,7.0,11.0,4.0,5368.0,4388.0,3408.0,2428.0,1448.0,468.0
7445,7.0,11.0,5.0,6870.0,4492.0,2114.0,-264.0,-2642.0,-5020.0
7446,7.0,11.0,6.0,30372.0,16804.0,3236.0,-10332.0,-23900.0,-37468.0
7447,7.0,11.0,7.0,31944.0,20496.0,9048.0,-2400.0,-13848.0,-25296.0
7448,7.0,11.0,8.0,3980.0,6812.0,9644.0,12476.0,15308.0,18140.0
7449,7.0,11.0,9.0,130614.0,66800.0,2986.0,-60828.0,-124642.0,-188456.0
7450,7.0,11.0,10.0,6594.0,5196.0,3798.0,2400.0,1002.0,-396.0
7451,7.0,11.0,11.0,9958.0,6772.0,3586.0,400.0,-2786.0,-5972.0
7452,7.0,11.0,12.0,4172.0,4056.0,3940.0,3824.0,3708.0,3592.0
7453,7.0,11.0,13.0,5602.0,4420.0,3238.0,2056.0,874.0,-308.0
7454,7.0,11.0,14.0,13112.0,8516.0,3920.0,-676.0,-5272.0,-9868.0
7455,7.0,11.0,15.0,77774.0,42400.0,7026.0,-28348.0,-63722.0,-99096.0
7456,7.0,11.0,16.0,202330.0,102800.0,3270.0,-96260.0,-195790.0,-295320.0
7457,7.0,11.0,17.0,37088.0,21628.0,6168.0,-9292.0,-24752.0,-40212.0
7458,7.0,11.0,18.0,21008.0,15924.0,10840.0,5756.0,672.0,-4412.0
7459,7.0,11.0,19.0,-122.0,3744.0,7610.0,11476.0,15342.0,19208.0
7460,7.0,11.0,20.0,5392.0,3888.0,2384.0,880.0,-624.0,-2128.0
7461,7.0,11.0,21.0,72532.0,37400.0,2268.0,-32864.0,-67996.0,-103128.0
7462,7.0,11.0,22.0,101842.0,52400.0,2958.0,-46484.0,-95926.0,-145368.0
7463,7.0,11.0,23.0,4686.0,3752.0,2818.0,1884.0,950.0,16.0
7464,8.0,11.0,0.0,5040.0,3876.0,2712.0,1548.0,384.0,-780.0
7465,8.0,11.0,1.0,7020.0,5268.0,3516.0,1764.0,12.0,-1740.0
7466,8.0,11.0,2.0,68400.0,35200.0,2000.0,-31200.0,-64400.0,-97600.0
7467,8.0,11.0,3.0,4198.0,3568.0,2938.0,2308.0,1678.0,1048.0
7468,8.0,11.0,4.0,5402.0,3764.0,2126.0,488.0,-1150.0,-2788.0
7469,8.0,11.0,5.0,193832.0,98000.0,2168.0,-93664.0,-189496.0,-285328.0
7470,8.0,11.0,6.0,30136.0,16472.0,2808.0,-10856.0,-24520.0,-38184.0
7471,8.0,11.0,7.0,25442.0,17368.0,9294.0,1220.0,-6854.0,-14928.0
7472,8.0,11.0,8.0,1914.0,5148.0,8382.0,11616.0,14850.0,18084.0
7473,8.0,11.0,9.0,109338.0,57600.0,5862.0,-45876.0,-97614.0,-149352.0
7474,8.0,11.0,10.0,5112.0,4716.0,4320.0,3924.0,3528.0,3132.0
7475,8.0,11.0,11.0,5902.0,4484.0,3066.0,1648.0,230.0,-1188.0
7476,8.0,11.0,12.0,7070.0,5076.0,3082.0,1088.0,-906.0,-2900.0
7477,8.0,11.0,13.0,5906.0,5516.0,5126.0,4736.0,4346.0,3956.0
7478,8.0,11.0,14.0,82296.0,43200.0,4104.0,-34992.0,-74088.0,-113184.0
7479,8.0,11.0,15.0,7424.0,4976.0,2528.0,80.0,-2368.0,-4816.0
7480,8.0,11.0,16.0,320246.0,162400.0,4554.0,-153292.0,-311138.0,-468984.0
7481,8.0,11.0,17.0,48918.0,27916.0,6914.0,-14088.0,-35090.0,-56092.0
7482,8.0,11.0,18.0,16854.0,15036.0,13218.0,11400.0,9582.0,7764.0
7483,8.0,11.0,19.0,-1558.0,3848.0,9254.0,14660.0,20066.0,25472.0
7484,8.0,11.0,20.0,4720.0,3816.0,2912.0,2008.0,1104.0,200.0
7485,8.0,11.0,21.0,4854.0,3912.0,2970.0,2028.0,1086.0,144.0
7486,8.0,11.0,22.0,5614.0,3872.0,2130.0,388.0,-1354.0,-3096.0
7487,8.0,11.0,23.0,106892.0,55200.0,3508.0,-48184.0,-99876.0,-151568.0
7488,9.0,11.0,0.0,6128.0,4068.0,2008.0,-52.0,-2112.0,-4172.0
7489,9.0,11.0,1.0,5218.0,3716.0,2214.0,712.0,-790.0,-2292.0
7490,9.0,11.0,2.0,4130.0,3724.0,3318.0,2912.0,2506.0,2100.0
7491,9.0,11.0,3.0,70438.0,36200.0,1962.0,-32276.0,-66514.0,-100752.0
7492,9.0,11.0,4.0,102240.0,52400.0,2560.0,-47280.0,-97120.0,-146960.0
7493,9.0,11.0,5.0,72860.0,38200.0,3540.0,-31120.0,-65780.0,-100440.0
7494,9.0,11.0,6.0,31640.0,16852.0,2064.0,-12724.0,-27512.0,-42300.0
7495,9.0,11.0,7.0,28132.0,18716.0,9300.0,-116.0,-9532.0,-18948.0
7496,9.0,11.0,8.0,4572.0,7900.0,11228.0,14556.0,17884.0,21212.0
7497,9.0,11.0,9.0,6854.0,4956.0,3058.0,1160.0,-738.0,-2636.0
7498,9.0,11.0,10.0,94086.0,48400.0,2714.0,-42972.0,-88658.0,-134344.0
7499,9.0,11.0,11.0,13402.0,9088.0,4774.0,460.0,-3854.0,-8168.0
7500,9.0,11.0,12.0,12402.0,7924.0,3446.0,-1032.0,-5510.0,-9988.0
7501,9.0,11.0,13.0,3794.0,4452.0,5110.0,5768.0,6426.0,7084.0
7502,9.0,11.0,14.0,6848.0,5068.0,3288.0,1508.0,-272.0,-2052.0
7503,9.0,11.0,15.0,7536.0,5052.0,2568.0,84.0,-2400.0,-4884.0
7504,9.0,11.0,16.0,33930.0,18192.0,2454.0,-13284.0,-29022.0,-44760.0
7505,9.0,11.0,17.0,35530.0,21768.0,8006.0,-5756.0,-19518.0,-33280.0
7506,9.0,11.0,18.0,17398.0,14372.0,11346.0,8320.0,5294.0,2268.0
7507,9.0,11.0,19.0,-2010.0,3636.0,9282.0,14928.0,20574.0,26220.0
7508,9.0,11.0,20.0,7948.0,5528.0,3108.0,688.0,-1732.0,-4152.0
7509,9.0,11.0,21.0,5784.0,3924.0,2064.0,204.0,-1656.0,-3516.0
7510,9.0,11.0,22.0,73602.0,38400.0,3198.0,-32004.0,-67206.0,-102408.0
7511,9.0,11.0,23.0,70820.0,36400.0,1980.0,-32440.0,-66860.0,-101280.0
7512,10.0,11.0,0.0,4156.0,3644.0,3132.0,2620.0,2108.0,1596.0
7513,10.0,11.0,1.0,18198.0,10016.0,1834.0,-6348.0,-14530.0,-22712.0
7514,10.0,11.0,2.0,5942.0,4544.0,3146.0,1748.0,350.0,-1048.0
7515,10.0,11.0,3.0,4890.0,3704.0,2518.0,1332.0,146.0,-1040.0
7516,10.0,11.0,4.0,110334.0,56800.0,3266.0,-50268.0,-103802.0,-157336.0
7517,10.0,11.0,5.0,5936.0,3988.0,2040.0,92.0,-1856.0,-3804.0
7518,10.0,11.0,6.0,29952.0,16644.0,3336.0,-9972.0,-23280.0,-36588.0
7519,10.0,11.0,7.0,301578.0,155200.0,8822.0,-137556.0,-283934.0,-430312.0
7520,10.0,11.0,8.0,-2578.0,4244.0,11066.0,17888.0,24710.0,31532.0
7521,10.0,11.0,9.0,7418.0,5716.0,4014.0,2312.0,610.0,-1092.0
7522,10.0,11.0,10.0,8810.0,6372.0,3934.0,1496.0,-942.0,-3380.0
7523,10.0,11.0,11.0,8052.0,6268.0,4484.0,2700.0,916.0,-868.0
7524,10.0,11.0,12.0,3842.0,3832.0,3822.0,3812.0,3802.0,3792.0
7525,10.0,11.0,13.0,3618.0,5328.0,7038.0,8748.0,10458.0,12168.0
7526,10.0,11.0,14.0,8214.0,6344.0,4474.0,2604.0,734.0,-1136.0
7527,10.0,11.0,15.0,7936.0,5892.0,3848.0,1804.0,-240.0,-2284.0
7528,10.0,11.0,16.0,35628.0,19996.0,4364.0,-11268.0,-26900.0,-42532.0
7529,10.0,11.0,17.0,449826.0,229600.0,9374.0,-210852.0,-431078.0,-651304.0
7530,10.0,11.0,18.0,15754.0,14652.0,13550.0,12448.0,11346.0,10244.0
7531,10.0,11.0,19.0,6250.0,6876.0,7502.0,8128.0,8754.0,9380.0
7532,10.0,11.0,20.0,7862.0,5712.0,3562.0,1412.0,-738.0,-2888.0
7533,10.0,11.0,21.0,3614.0,3852.0,4090.0,4328.0,4566.0,4804.0
7534,10.0,11.0,22.0,8628.0,5592.0,2556.0,-480.0,-3516.0,-6552.0
7535,10.0,11.0,23.0,73774.0,38600.0,3426.0,-31748.0,-66922.0,-102096.0
7536,11.0,11.0,0.0,5112.0,3784.0,2456.0,1128.0,-200.0,-1528.0
7537,11.0,11.0,1.0,6956.0,4656.0,2356.0,56.0,-2244.0,-4544.0
7538,11.0,11.0,2.0,5646.0,4008.0,2370.0,732.0,-906.0,-2544.0
7539,11.0,11.0,3.0,5172.0,3976.0,2780.0,1584.0,388.0,-808.0
7540,11.0,11.0,4.0,212648.0,108000.0,3352.0,-101296.0,-205944.0,-310592.0
7541,11.0,11.0,5.0,9868.0,6148.0,2428.0,-1292.0,-5012.0,-8732.0
7542,11.0,11.0,6.0,35458.0,19152.0,2846.0,-13460.0,-29766.0,-46072.0
7543,11.0,11.0,7.0,34832.0,22492.0,10152.0,-2188.0,-14528.0,-26868.0
7544,11.0,11.0,8.0,6530.0,7824.0,9118.0,10412.0,11706.0,13000.0
7545,11.0,11.0,9.0,4962.0,5064.0,5166.0,5268.0,5370.0,5472.0
7546,11.0,11.0,10.0,14358.0,8984.0,3610.0,-1764.0,-7138.0,-12512.0
7547,11.0,11.0,11.0,17492.0,10968.0,4444.0,-2080.0,-8604.0,-15128.0
7548,11.0,11.0,12.0,13114.0,9272.0,5430.0,1588.0,-2254.0,-6096.0
7549,11.0,11.0,13.0,7434.0,6696.0,5958.0,5220.0,4482.0,3744.0
7550,11.0,11.0,14.0,6206.0,5652.0,5098.0,4544.0,3990.0,3436.0
7551,11.0,11.0,15.0,8658.0,7316.0,5974.0,4632.0,3290.0,1948.0
7552,11.0,11.0,16.0,288714.0,146800.0,4886.0,-137028.0,-278942.0,-420856.0
7553,11.0,11.0,17.0,44182.0,25852.0,7522.0,-10808.0,-29138.0,-47468.0
7554,11.0,11.0,18.0,21298.0,16536.0,11774.0,7012.0,2250.0,-2512.0
7555,11.0,11.0,19.0,5588.0,6656.0,7724.0,8792.0,9860.0,10928.0
7556,11.0,11.0,20.0,6234.0,4536.0,2838.0,1140.0,-558.0,-2256.0
7557,11.0,11.0,21.0,6424.0,4460.0,2496.0,532.0,-1432.0,-3396.0
7558,11.0,11.0,22.0,10088.0,6116.0,2144.0,-1828.0,-5800.0,-9772.0
7559,11.0,11.0,23.0,6020.0,4092.0,2164.0,236.0,-1692.0,-3620.0
7560,12.0,11.0,0.0,5950.0,4424.0,2898.0,1372.0,-154.0,-1680.0
7561,12.0,11.0,1.0,9892.0,6164.0,2436.0,-1292.0,-5020.0,-8748.0
7562,12.0,11.0,2.0,6276.0,4136.0,1996.0,-144.0,-2284.0,-4424.0
7563,12.0,11.0,3.0,9734.0,6568.0,3402.0,236.0,-2930.0,-6096.0
7564,12.0,11.0,4.0,6938.0,4436.0,1934.0,-568.0,-3070.0,-5572.0
7565,12.0,11.0,5.0,8416.0,5212.0,2008.0,-1196.0,-4400.0,-7604.0
7566,12.0,11.0,6.0,38298.0,20568.0,2838.0,-14892.0,-32622.0,-50352.0
7567,12.0,11.0,7.0,21436.0,15460.0,9484.0,3508.0,-2468.0,-8444.0
7568,12.0,11.0,8.0,4780.0,7656.0,10532.0,13408.0,16284.0,19160.0
7569,12.0,11.0,9.0,98690.0,52000.0,5310.0,-41380.0,-88070.0,-134760.0
7570,12.0,11.0,10.0,25124.0,13988.0,2852.0,-8284.0,-19420.0,-30556.0
7571,12.0,11.0,11.0,37160.0,20808.0,4456.0,-11896.0,-28248.0,-44600.0
7572,12.0,11.0,12.0,181792.0,93600.0,5408.0,-82784.0,-170976.0,-259168.0
7573,12.0,11.0,13.0,116612.0,60400.0,4188.0,-52024.0,-108236.0,-164448.0
7574,12.0,11.0,14.0,9858.0,6456.0,3054.0,-348.0,-3750.0,-7152.0
7575,12.0,11.0,15.0,17190.0,10628.0,4066.0,-2496.0,-9058.0,-15620.0
7576,12.0,11.0,16.0,47518.0,25444.0,3370.0,-18704.0,-40778.0,-62852.0
7577,12.0,11.0,17.0,34904.0,22764.0,10624.0,-1516.0,-13656.0,-25796.0
7578,12.0,11.0,18.0,21538.0,16596.0,11654.0,6712.0,1770.0,-3172.0
7579,12.0,11.0,19.0,12534.0,10180.0,7826.0,5472.0,3118.0,764.0
7580,12.0,11.0,20.0,7018.0,4484.0,1950.0,-584.0,-3118.0,-5652.0
7581,12.0,11.0,21.0,6614.0,4356.0,2098.0,-160.0,-2418.0,-4676.0
7582,12.0,11.0,22.0,6420.0,4384.0,2348.0,312.0,-1724.0,-3760.0
7583,12.0,11.0,23.0,10022.0,6260.0,2498.0,-1264.0,-5026.0,-8788.0
7584,13.0,11.0,0.0,6756.0,4428.0,2100.0,-228.0,-2556.0,-4884.0
7585,13.0,11.0,1.0,6328.0,4220.0,2112.0,4.0,-2104.0,-4212.0
7586,13.0,11.0,2.0,4974.0,4084.0,3194.0,2304.0,1414.0,524.0
7587,13.0,11.0,3.0,7790.0,6180.0,4570.0,2960.0,1350.0,-260.0
7588,13.0,11.0,4.0,5958.0,4300.0,2642.0,984.0,-674.0,-2332.0
7589,13.0,11.0,5.0,4930.0,4152.0,3374.0,2596.0,1818.0,1040.0
7590,13.0,11.0,6.0,35514.0,19092.0,2670.0,-13752.0,-30174.0,-46596.0
7591,13.0,11.0,7.0,27136.0,18404.0,9672.0,940.0,-7792.0,-16524.0
7592,13.0,11.0,8.0,-1624.0,5528.0,12680.0,19832.0,26984.0,34136.0
7593,13.0,11.0,9.0,6728.0,5928.0,5128.0,4328.0,3528.0,2728.0
7594,13.0,11.0,10.0,9976.0,6616.0,3256.0,-104.0,-3464.0,-6824.0
7595,13.0,11.0,11.0,195238.0,100000.0,4762.0,-90476.0,-185714.0,-280952.0
7596,13.0,11.0,12.0,14546.0,9232.0,3918.0,-1396.0,-6710.0,-12024.0
7597,13.0,11.0,13.0,8236.0,6016.0,3796.0,1576.0,-644.0,-2864.0
7598,13.0,11.0,14.0,13972.0,9012.0,4052.0,-908.0,-5868.0,-10828.0
7599,13.0,11.0,15.0,14238.0,9148.0,4058.0,-1032.0,-6122.0,-11212.0
7600,13.0,11.0,16.0,50328.0,27212.0,4096.0,-19020.0,-42136.0,-65252.0
7601,13.0,11.0,17.0,55694.0,31684.0,7674.0,-16336.0,-40346.0,-64356.0
7602,13.0,11.0,18.0,367154.0,188800.0,10446.0,-167908.0,-346262.0,-524616.0
7603,13.0,11.0,19.0,462.0,4364.0,8266.0,12168.0,16070.0,19972.0
7604,13.0,11.0,20.0,9088.0,5964.0,2840.0,-284.0,-3408.0,-6532.0
7605,13.0,11.0,21.0,5954.0,4068.0,2182.0,296.0,-1590.0,-3476.0
7606,13.0,11.0,22.0,83220.0,43200.0,3180.0,-36840.0,-76860.0,-116880.0
7607,13.0,11.0,23.0,10090.0,6012.0,1934.0,-2144.0,-6222.0,-10300.0
7608,14.0,11.0,0.0,5398.0,3976.0,2554.0,1132.0,-290.0,-1712.0
7609,14.0,11.0,1.0,5024.0,4184.0,3344.0,2504.0,1664.0,824.0
7610,14.0,11.0,2.0,11084.0,6500.0,1916.0,-2668.0,-7252.0,-11836.0
7611,14.0,11.0,3.0,5344.0,4196.0,3048.0,1900.0,752.0,-396.0
7612,14.0,11.0,4.0,7816.0,5112.0,2408.0,-296.0,-3000.0,-5704.0
7613,14.0,11.0,5.0,8070.0,5232.0,2394.0,-444.0,-3282.0,-6120.0
